Record ID,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Year,Month,Basis Of Record,Basis Of Record - original,Occurrence status,Sex,Taxonomic Quality,Location Quality,Collector,identified _ by,identified _ date,Record number,raw _ sampling _ protocol,event _ id,Occurrence status assumed to be present,Coordinates are out of range for species,Coordinates dont match supplied country,Country inferred from coordinates,Day and month transposed,Coordinates derived from verbatim coordinates,First of the century,First of the month,First of the year,Geodetic datum assumed WGS84,Identification date before occurrence date,Incomplete collection date,Invalid collection date,Invalid scientific name,Coordinates are transposed,Min and max altitude reversed,Name not in national checklists,Latitude is negated,Longitude is negated,Collector name unparseable,Supplied country not recognised,Type status not recognised,Supplied coordinates are zero,Zero latitude,Zero longitude,Name not recognised,Collection code not recognised,Institution code not recognised,Coordinate uncertainty not valid,Kingdom not recognised,Georeferenced after occurrence date,Unrecognized geodetic datum,Depth value non-numeric,Precision / range mismatch,Basis of record badly formed,Coordinate precision and uncertainty transposed
ad18a2ff-2c44-4f92-996d-02f553a12c7b,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00717751,282632,Pourouma,NA,Pourouma,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pourouma,NA,JBRJ,RB,Reserva Biológica Gregório Bondar. Área da EMARC-UR.,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,1994,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"J.G. Jardim; S.C. de Sant`Ana, D. Lopes",NA,NA,379,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc5c8e44-cd8e-4470-a068-4f5f85b16acf,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00672694,330371,Dichondra sericea Sw.,NA,Dichondra sericea,species,NA,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra,Dichondra sericea,JBRJ,RB,Sítio Cercado.,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,2006,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Cervi,A.C.",P.P.A.Ferreira,2012-10-25,9079,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0730ae77-bcaf-47ca-8d34-8942e68c08ad,dr284,Imagens de espécies de flora e fauna brasileira do Encyclopedia of life (vol.4),NA,NA,NA,NA,CC0,NA,330647,Jacquemontia glaucescens,NA,Jacquemontia glaucescens,species,NA,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Jacquemontia,Jacquemontia glaucescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,present,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
24cf93c8-e2be-4e75-8083-b6bc4ac84fae,dr385,Base de dados de ocorrencias da cwrdiversity,NA,NA,NA,NA,CC0,2408231,338244,Ficus pulchella Schott ex Spreng.,NA,Ficus pulchella,species,NA,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus pulchella,Bioversity,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,occurrence,present,NA,TRUE,NA,"Klein, R.M.",NA,NA,43680,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE
38a6c536-5100-40c3-bb31-ba5ad4231493,dr184,Base de dados do Herbário do INPA,in8,Instituto Nacional de Pesquisas da Amazônia,co83,Herbário do INPA,NA,187576,375580,Fusaea longifolia (Aubl.) Saff.,NA,Fusaea longifolia,species,Envira menjuba,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Fusaea,Fusaea longifolia,INPA,HerbarioINPA,"Distrito Agropecuário, ZF3, Distrito Agropecuário da Suframa, Rod. BR-174, Km 64 depois 24 Km Leste na ZF-3, Fazenda Esteio, Igarapé do Acampamento Colosso.","-2,416667","-59,87",desconhecido,NA,NA,NA,Brazil,NA,0,0,NA,NA,NA,1990,12,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Mike Hopkins,"Ramos, J.F.",2005-02-01,321,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
cc978a2b-0a9b-4dc0-a8e2-14f0ff8ec024,dr287,Base de dados do Herbário do IPA,in82,Instituto Agronômico de Pernambuco,co157,Herbário Dárdani de Andrade Lima,CC-BY-NC,79239,295435,Bredemeyera kunthiana,NA,Bredemeyera kunthiana,species,NA,Plantae,NA,NA,NA,Polygalaceae,Bredemeyera,Bredemeyera kunthiana,IPA,HIPA,"Usina São José, Mata do Pezinho, borda da mata.",-7.79388900000000007,-35.0208330000000032,NA,-7.793889,-35.020833,NA,NA,NA,130,130,NA,NA,NA,2007,05,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Alves-Araújo, A.; Marques, J.S.; Albuquerque, N.A.; Marques, J.S.; Albuquerque, N.A.","Alves-Araújo, A.",2007-06-21,238,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
2c31e59b-c39f-4329-87dd-95649e9e0626,dr241,Base de dados do Herbário da Universidade Estadual de Feira de Santana,in40,Universidade Estadual de Feira de Santana,co130,Herbário da UEFS,NA,33638,300989,Leguminosae subfam. Dialioideae Apuleia leiocarpa (Vogel) J.F.Macbr.,NA,Apuleia,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Apuleia,NA,UEFS,HUEFS,"Terra Santa, chegada do lado esquerdo.",NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,1997,04,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,NA,"Faria, S.M.de",H.F.Leitão-Filho,NA,1304,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
17427157-1c77-4bc5-91cc-80c6b64d9bd6,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K000006341,364495,Melastomataceae Tococa ciliata Triana,NA,Melastomataceae,family,Lavoiséria aranéeux,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,NA,NA,K,K,Ca  o Pimichin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Spruce, R.;",NA,NA,3715,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
a79109b2-a502-483b-abc7-61da5f582966,dr241,Base de dados do Herbário da Universidade Estadual de Feira de Santana,in40,Universidade Estadual de Feira de Santana,co130,Herbário da UEFS,NA,184933,364551,Orchidaceae,NA,Orchidaceae,family,NA,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,NA,NA,UEFS,HUEFS,"BR-414, Rodovia Cocalzinho - Quebra-Linha, km 269, Mata seca. 571m alt.",-15.0116666666667,-48.6833333333333,NA,-15.0116666666667,-48.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2011,10,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,"Snak, C.",NA,NA,760,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
42832343-c140-435f-bb69-46a32afba403,dr242,Herbário do Museu Botânico Municipal de Curitiba - MBM,in41,Museu Botânico Municipal,co131,Herbário do MBM,NA,255526,395630,Cephalotaxus harringtonia (D. Don) C. Koch,NA,Plantae,kingdom,Plantas,Plantae,NA,NA,NA,NA,NA,NA,MBM,HMBM,gÛ_x0002_,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1999,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Molon, R.; Wasum, R.; Wasum, R.","Smith, S.F.",NA,s.n.,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e651e23e-2539-49a9-9a56-224c8f3253d2,dr324,Base de dados repatriados do tropicos.org,NA,NA,NA,NA,CC0,100363123,280080,Rudgea jasminoides (Cham.) Müll.Arg.,NA,Rudgea jasminoides,species,Jasmin-do-mato,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Rudgea,Rudgea jasminoides,MO,MO,"Estação Ecológica Estadual de Paraíso. Margens do rio Paraíso, próximo a reserva da CEDAE. Área FP20.",-22433333,-42833333,NA,-22433333,-42833333,NA,Brazil,NA,NA,NA,NA,NA,1,1991,11,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,FALSE,H.C. de Lima|et al.,NA,NA,Lima 4314B,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
83924c0f-c916-4f73-bbeb-3730a488eb95,dr253,Base de dados do Herbário do Instituto de Biociências da Universidade Federal do Rio Grande do Sul,in56,Universidade Federal do Rio Grande do Sul,co133,Herbário do Instituto de Ciências Naturais da UFRGS,NA,1081,301329,Dalbergia frutescens (Vell.) Britton,NA,Dalbergia frutescens,species,Cipó preto,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalbergia,Dalbergia frutescens,UFRGS,ICN,estrada Passo da Guarda-Livramento,0,0,NA,NA,NA,NA,NA,NA,-9999,0,NA,NA,NA,1953,07,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Schultz, AR","Lima, HC; Iganci, JRV",NA,1081,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
4650437b-b8df-410a-9a17-1bf1321bcbb3,dr337,Base de dados do Herbário Prisco Bezerra,NA,NA,NA,NA,CC-BY-NC,35629,369600,Alternanthera brasiliana,NA,Alternanthera brasiliana,species,Bouton blac,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Alternanthera,Alternanthera brasiliana,UFC,EAC,"""RPPN Serra das Almas, Grajau.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,04,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"""Soares, A.A.""","""Lima-Verde, L.W.; Nunes, E.""",2005-06-27,1,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
635a2fc0-3bfe-4ef1-900e-db3a99a5d455,dr242,Herbário do Museu Botânico Municipal de Curitiba - MBM,in41,Museu Botânico Municipal,co131,Herbário do MBM,NA,111087,325965,Trichocline catharinensis Cabrera,NA,Trichocline catharinensis,species,Cravo-do-campo,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trichocline,Trichocline catharinensis,MBM,HMBM,&¦,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1984,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Pedersen, T.M.","Pedersen, T.M.",NA,13823,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f3c09bde-30dc-4a09-9e62-4cb092847b45,dr235,Amostras brasileiras repatriadas do Jardim Botânico de Missouri,NA,NA,NA,NA,CC-BY-NC,MO1998655,364204,Asteraceae Vernonia oligolepis Sch. Bip. ex Baker,NA,Asteraceae,family,Tournesols,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,MO,MO,"Mun. Ponta Grossa. Highway BR-376, near km marker 77 Campo along Rio Barrozinha",NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1982,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,John G. Stutts;,NA,NA,1305,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
ace4593c-5a3b-4adc-a814-9dc24317ec8b,dr242,Herbário do Museu Botânico Municipal de Curitiba - MBM,in41,Museu Botânico Municipal,co131,Herbário do MBM,NA,47028,336471,Guazuma ulmifolia Lam.,NA,Guazuma ulmifolia,species,Guacima,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Guazuma,Guazuma ulmifolia,MBM,HMBM,Ã-_x0002_,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Smith, H.H.","Cristóbal, C.L.",NA,786,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71e09116-b428-41ba-a4c7-c193f1de1263,dr180,Herbário do Museu Goeldi,in6,Museu Paraense Emílio Goeldi,co106,Herbário do Museu Goeldi,CC-BY-NC,MG063565,304355,Virola elongata,NA,Virola elongata,species,Ucuúba-do-igapó,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Virola,Virola elongata,MPEG,HERBMG,Pará,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Nascimento, O.C. do",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
25abacc5-2578-448f-a05a-3601eb6f650f,dr242,Herbário do Museu Botânico Municipal de Curitiba - MBM,in41,Museu Botânico Municipal,co131,Herbário do MBM,NA,149773,364204,Haplopappus reichianus Hall,NA,Asteraceae,family,Angiospermas,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,MBM,HMBM,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1979,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Clark, W.D.; et al.; et al.",NA,NA,1288,NA,NA,TRUE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f3b18297-9126-49a6-a000-8d1b799909c3,dr224,CNCFlora - Livro Vermelho 2013 - Ocorrências,NA,NA,NA,NA,CC0,IPA82412,314544,Chamaecrista cytisoides brachystachya,NA,Chamaecrista cytisoides var. brachystachya,variety,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista cytisoides,CNCFlora,IPA,"Vale do Catimbau-Paraiso Tropical, no alto do lajeiro",-8.582778,-37.239722,NA,-8.582778,-37.239722,NA,Brazil,NA,NA,NA,NA,NA,NA,2007,07,NA,Occurrence,present,NA,TRUE,TRUE,"Cano, O.","Bocage, A.",NA,756,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA
fb75500c-ae6b-4752-af88-94fc82054b8c,dr324,Base de dados repatriados do tropicos.org,NA,NA,NA,NA,CC0,3127324,308748,Borreria laxa Cham. & Schltdl.,NA,Borreria laxa,species,NA,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Borreria,Borreria laxa,MO,MO,RS- Nova Prate- Cascata da Usina. Sobre barrancos- beira da estrada.,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1989,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Ronaldo Wasum|et al.,Stehen F. Smith,1989-01-01,Wasum 5336,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
ffd7f874-a997-4647-afb3-bfe7ffa1a027,dr515,Herbário Central da Universidade Federal do Espírito Santo,in97,Universidade Federal do Espírito Santo,co306,Herbário Central da Universidade Federal do Espírito Santo,CC-BY-NC 4.0 (Int),38908,339896,Myrsine umbellata,NA,Myrsine umbellata,species,NA,Plantae,NA,NA,NA,Primulaceae,Myrsine,Myrsine umbellata,UFES,VIES,APA Pedra do Elefante.,NA,NA,NA,NA,NA,NA,NA,Espírito Santo  es,NA,NA,NA,NA,NA,2015,07,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Pena, N.T.L.; Amaral, R.N. & Moraes, Q.S.","Pena, N.T.L.",2015-10-10,366,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
f705bc67-a1f2-4459-9523-734780952cc6,dr232,Amostras brasileiras new york,NA,NA,NA,NA,CC-BY-NC,NY02168726,364223,Bixaceae Bixa orellana L.,NA,Bixaceae,family,Angiospermas,Plantae,Tracheophyta,Magnoliopsida,Malvales,Bixaceae,NA,NA,NY,NY,"Near Igarap√© camp.  Fuma√ßa Trail, SEMA ecological reserve, Ilha de Marac√°",342.999.999.999.999.000,-61.730.000.000.000.000,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1987,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,J. A. Ratter;,NA,NA,5901,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1a25b433-6ae2-4870-9d01-7d8c3efd88aa,dr258,Base de dados do Herbário da Universidade de São Paulo,NA,NA,NA,NA,NA,190201,279435,Guettarda viburnoides Cham. & Schltdl.,NA,Guettarda viburnoides,species,NA,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Guettarda,Guettarda viburnoides,SPF,SPF,Parque Estadual de Grão Mogol,-16.30087,-42.47298,NA,-16.30087,-42.47298,NA,NA,NA,0,559,NA,NA,NA,2009,04,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Lopes, JC","Borges, RL",NA,35,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
ad0e7e47-6bf1-45f7-8b54-4628f9292bc1,dr286,"Base de dados do Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo""",in72,Instituto de Botânica de São Paulo,co156,Herbário Maria Eneyda P. Kaufmann Fidalgo,CC-BY-NC,55399A,329216,Anthurium longipetiolatum,NA,Anthurium longipetiolatum,species,NA,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium longipetiolatum,"Instituto de Botânica, IBT",SP,Jardim Botânico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956,04,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Handro, O","Croat, T",2015-01-01,571,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2d0353bc-7268-475b-ae76-9ebf6e6b7d75,dr263,Base de dados do Herbário da Escol Superior de Agricultura Luiz de Queiroz,in51,Escola Superior de Agricultura Luiz de Queiroz,co142,Herbário da ESALQ,CC-BY-NC,96700,364365,Gentianaceae,NA,Gentianaceae,family,NA,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,NA,NA,ESALQ,ESA,NA,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,2005,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Moresco, M.C. et al.",NA,NA,65,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
8b9a30a0-1b77-4346-846f-7f4ac1b86b30,dr247,Base de dados do Herbário da UnB,NA,NA,NA,NA,NA,20394,314262,Bauhinia mollis (Bong.) D. Dietr.,NA,Bauhinia mollis,species,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia mollis,HUB,HUB,Miranda,-20.23333,-56.36667,NA,-20.23333,-56.36667,NA,NA,NA,-9999,0,NA,NA,NA,1990,11,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Conceição, CA",Incógnito,NA,2731,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
a2025508-7192-4087-8a0b-3e2df09a1b3f,dr287,Base de dados do Herbário do IPA,in82,Instituto Agronômico de Pernambuco,co157,Herbário Dárdani de Andrade Lima,CC-BY-NC,83290,383857,Cuspidaria bracteata,NA,Cuspidaria bracteata,species,NA,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Cuspidaria,Cuspidaria bracteata,IPA,HIPA,Estrada para o Vale do Catimbau.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,02,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Miranda, A.M.","Silva-Castro, M.M.",2013-04-09,5662,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
